customer_id,email,age,gender,country,customer_since,total_orders,total_items,total_revenue,avg_item_price,last_order_date,first_order_date,days_since_last_order,customer_lifespan_days,cancellation_rate,avg_order_value,order_density,avg_days_between_orders,purchase_interval_std,monthly_order_rate,revenue_per_day,favorite_category,favorite_department,favorite_brand,recency_segment,frequency_segment,safe_lifespan,log_total_revenue,log_avg_order_value,log_total_orders,segment,anomaly_flag,business_segment,action,channel,offer
67756,tylerjordan@example.org,41,M,United States,2022-03-03,4,10,356.72,35.67,2025-07-10,2023-04-05,352,827,0.0,89.18,0.0048,275.6666666666667,387.19030635248777,0.14510278113663846,0.43134220072551394,Tops & Tees,Men,Champion,Dormant,Occasional,827,5.879750557477981,4.501807672992938,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
58039,haleytorres@example.org,57,F,United States,2022-10-13,4,6,356.72,59.45,2024-07-26,2022-10-26,701,639,0.0,89.18,0.0063,213.0,97.41149829460586,0.18779342723004694,0.5582472613458529,Dresses,Women,Allegra K,Dormant,Occasional,639,5.879750557477981,4.501807672992938,1.6094379124341003,2,0,Dormant,winback_discount,email,25
6056,brittanyrivera@example.com,34,F,China,2025-03-20,2,3,356.66,118.89,2025-09-30,2025-08-17,270,44,0.5,178.33,0.0455,44.0,,1.3636363636363638,8.105909090909092,Outerwear & Coats,Women,Carhartt,Dormant,Occasional,44,5.87958281445989,5.189227683960333,1.0986122886681098,3,0,Active Core,cross_sell,email,5
24432,ricardowalker@example.com,17,M,United States,2024-05-13,2,4,356.54,89.14,2026-01-30,2025-09-09,148,143,1.0,178.27,0.014,143.0,,0.4195804195804196,2.4932867132867136,Jeans,Men,Dickies,Cooling,Occasional,143,5.879247243986943,5.188893049266747,1.0986122886681098,0,0,Regular,no_action,none,0
63143,kristenpace@example.org,69,F,Germany,2024-06-19,3,3,356.5,118.83,2026-04-13,2025-01-05,75,463,0.0,118.83,0.0065,231.5,280.72139213105936,0.19438444924406048,0.7699784017278618,Accessories,Women,Anne Klein,Warm,Occasional,463,5.879135362134062,4.786074071694426,1.3862943611198906,2,0,Frequent Low Spenders,bundle_offer,push,10
42461,timothyhenderson@example.net,28,M,Brasil,2019-03-22,2,5,356.45,71.29,2022-04-11,2020-10-01,1538,557,0.5,178.23,0.0036,557.0,,0.10771992818671454,0.6399461400359067,Underwear,Men,Calvin Klein,Dormant,Occasional,557,5.87899549221286,5.188669897243506,1.0986122886681098,0,0,Dormant,winback_discount,email,25
15216,davidtaylor@example.org,33,M,Brasil,2023-07-03,4,6,356.43,59.41,2024-10-19,2023-12-18,616,306,0.25,89.11,0.0131,102.0,17.435595774162696,0.3921568627450981,1.1648039215686274,Accessories,Men,Hook & TackleÂ®,Dormant,Occasional,306,5.878939538766114,4.501031146246946,1.6094379124341003,2,0,Dormant,winback_discount,email,25
92960,susanreed@example.org,35,F,Brasil,2020-12-12,4,8,356.42,44.55,2025-08-09,2021-06-09,322,1522,0.0,89.1,0.0026,507.3333333333333,367.89989580500475,0.07884362680683311,0.23417871222076217,Dresses,Women,Allegra K,Dormant,Occasional,1522,5.8789115608686515,4.500920164614292,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
41943,alejandromiranda@example.net,52,M,United States,2024-11-12,3,6,356.39,59.4,2026-02-03,2025-02-17,144,351,0.6667,118.8,0.0085,175.5,126.572113832392,0.25641025641025644,1.0153561253561254,Suits & Sport Coats,Men,American Apparel,Cooling,Occasional,351,5.878827622479379,4.785823685681349,1.3862943611198906,2,0,Frequent Low Spenders,bundle_offer,push,10
62585,saramorris@example.net,46,F,China,2022-03-31,2,6,356.29,59.38,2024-08-03,2024-04-28,693,97,0.5,178.14,0.0206,97.0,,0.6185567010309279,3.673092783505155,Dresses,Women,Columbia,Dormant,Occasional,97,5.878547776952283,5.1881676230470495,1.0986122886681098,0,0,Dormant,winback_discount,email,25
64923,annettejones@example.com,18,F,United States,2019-07-05,2,4,356.26,89.06,2023-08-06,2021-03-08,1056,881,0.5,178.13,0.0023,881.0,,0.0681044267877412,0.40438138479001134,Active,Women,Alex Evenings,Dormant,Occasional,881,5.878463808020738,5.188111799227011,1.0986122886681098,0,0,Dormant,winback_discount,email,25
326,michaelgreene@example.net,36,M,Brasil,2022-08-24,3,3,356.19,118.73,2025-09-03,2023-03-31,297,887,0.3333,118.73,0.0034,443.5,194.45436482630058,0.10146561443066517,0.40156708004509584,Shorts,Men,Hatley,Dormant,Occasional,887,5.878267853089746,4.785239207728752,1.3862943611198906,2,0,Frequent Low Spenders,bundle_offer,push,10
99857,nathanbeasley@example.net,34,M,France,2020-02-27,3,4,356.15,89.04,2023-10-01,2021-08-18,1000,774,0.0,118.72,0.0039,387.0,485.0752518939716,0.11627906976744186,0.46014211886304907,Jeans,Men,7 For All Mankind,Dormant,Occasional,774,5.878155861600981,4.785155682984498,1.3862943611198906,2,0,Dormant,winback_discount,email,25
74344,miguelramirez@example.org,63,M,United Kingdom,2022-12-01,3,4,356.1,89.03,2026-05-23,2024-06-05,35,717,0.3333,118.7,0.0042,358.5,156.27059864222701,0.12552301255230125,0.496652719665272,Accessories,Men,Isotoner,Warm,Occasional,717,5.878015854600402,4.784988612563928,1.3862943611198906,2,0,Frequent Low Spenders,bundle_offer,push,10
7500,terryrubio@example.org,43,M,United States,2023-10-16,4,8,356.02,44.5,2025-12-17,2024-05-12,192,584,0.0,89.01,0.0068,194.66666666666666,163.05009455174607,0.20547945205479454,0.6096232876712329,Active,Men,Champion,Dormant,Occasional,584,5.877791802619406,4.499920775268994,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
17132,lisafoster@example.net,30,F,China,2023-10-29,2,3,356.0,118.67,2026-05-22,2024-11-01,36,567,0.5,178.0,0.0035,567.0,,0.10582010582010583,0.6278659611992945,Active,Women,Cuddl Duds,Warm,Occasional,567,5.877735781779639,5.187385805840755,1.0986122886681098,0,0,Regular,no_action,none,0
45309,paulapatton@example.com,12,F,Brasil,2021-05-29,2,4,355.99,89.0,2022-12-31,2021-07-28,1274,521,0.0,178.0,0.0038,521.0,,0.11516314779270632,0.6832821497120921,Jeans,Women,Elan,Dormant,Occasional,521,5.877707770182837,5.187385805840755,1.0986122886681098,0,0,Dormant,winback_discount,email,25
93538,kevinfrazier@example.com,55,M,China,2026-02-15,4,4,355.98,88.99,2026-05-14,2026-02-21,44,82,0.0,88.99,0.0488,27.333333333333332,3.785938897200183,1.4634146341463414,4.3412195121951225,Jeans,Men,Dockers,Warm,Occasional,82,5.877679757801362,4.4996985530458575,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
91750,antoniohernandez@example.com,54,M,Germany,2024-02-13,2,5,355.98,71.2,2024-11-26,2024-06-12,578,167,0.0,177.99,0.012,167.0,,0.3592814371257485,2.131616766467066,Pants,Men,Carhartt,Dormant,Occasional,167,5.877679757801362,5.187329938358409,1.0986122886681098,0,0,Dormant,winback_discount,email,25
50915,debrajackson@example.net,20,F,United Kingdom,2023-05-03,4,8,355.98,44.5,2026-02-19,2024-01-08,128,773,0.0,89.0,0.0052,257.6666666666667,246.0596133731282,0.1552393272962484,0.46051746442432084,Intimates,Women,'47 Brand,Cooling,Occasional,773,5.877679757801362,4.499809670330265,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
76874,andrewmartinez@example.com,41,M,Germany,2025-06-11,2,2,355.97,177.99,2026-02-21,2025-10-18,126,126,0.5,177.99,0.0159,126.0,,0.47619047619047616,2.8251587301587304,Jeans,Men,Majestic International,Cooling,Occasional,126,5.8776517446351715,5.187329938358409,1.0986122886681098,0,0,Regular,no_action,none,0
16615,kristensmith@example.com,49,F,South Korea,2023-07-01,2,5,355.95,71.19,2026-03-09,2025-11-13,110,116,0.0,177.97,0.0172,116.0,,0.5172413793103449,3.0685344827586207,Dresses,Women,BCBGMAXAZRIA,Cooling,Occasional,116,5.87759571594847,5.187218194029317,1.0986122886681098,0,0,Regular,no_action,none,0
1203,michaelstevenson@example.org,59,M,Brasil,2019-12-30,4,5,355.94,71.19,2022-07-04,2020-02-19,1454,866,0.5,88.98,0.0046,288.66666666666663,431.96566221556697,0.13856812933025403,0.4110161662817552,Jeans,Men,7 For All Mankind,Dormant,Occasional,866,5.8775677004278695,4.499587423413026,1.6094379124341003,2,0,Dormant,winback_discount,email,25
98557,hunterlee@example.org,28,M,United States,2024-11-13,2,3,355.94,118.65,2025-10-03,2025-03-08,267,209,0.0,177.97,0.0096,209.0,,0.28708133971291866,1.7030622009569378,Suits & Sport Coats,Men,Abini,Dormant,Occasional,209,5.8775677004278695,5.187218194029317,1.0986122886681098,0,0,Regular,no_action,none,0
79396,daniellejones@example.net,20,F,Brasil,2025-08-05,3,6,355.91,59.32,2026-05-11,2025-08-17,47,267,0.0,118.64,0.0112,133.5,176.06958851545033,0.33707865168539325,1.332996254681648,Dresses,Women,A Pea in the Pod,Warm,Occasional,267,5.877483649156544,4.784487233761747,1.3862943611198906,2,0,Frequent Low Spenders,bundle_offer,push,10
58393,courtneyferguson@example.com,55,F,China,2021-12-19,4,5,355.91,71.18,2025-06-03,2022-06-04,389,1095,0.0,88.98,0.0037,365.0,394.642876535229,0.1095890410958904,0.32503196347031965,Plus,Women,AJs,Dormant,Occasional,1095,5.877483649156544,4.499587423413026,1.6094379124341003,2,0,Dormant,winback_discount,email,25
92402,ericajohnson@example.org,64,F,United States,2024-05-09,4,6,355.91,59.32,2025-12-21,2024-07-23,188,516,0.0,88.98,0.0078,172.0,233.15445524372896,0.23255813953488372,0.6897480620155039,Clothing Sets,Women,Affliction,Dormant,Occasional,516,5.877483649156544,4.499587423413026,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
52825,daniellebender@example.net,16,F,United States,2019-12-21,2,5,355.9,71.18,2022-10-07,2021-12-30,1359,281,0.5,177.95,0.0071,281.0,,0.21352313167259784,1.2665480427046263,Jeans,Women,106Shades,Dormant,Occasional,281,5.877455630496114,5.187106437212035,1.0986122886681098,0,0,Dormant,winback_discount,email,25
31334,priscillamarquez@example.net,69,F,China,2023-12-12,3,6,355.9,59.32,2025-04-19,2024-03-02,434,413,0.0,118.63,0.0073,206.5,208.59650045003153,0.2179176755447942,0.8617433414043583,Shorts,Women,Allegra K,Dormant,Occasional,413,5.877455630496114,4.784403646182813,1.3862943611198906,2,0,Dormant,winback_discount,email,25
77324,sarahross@example.net,38,F,Germany,2021-04-13,4,6,355.89,59.31,2026-06-27,2022-07-21,0,1437,0.0,88.97,0.0028,479.0,264.73382859015203,0.08350730688935282,0.24766179540709812,Intimates,Women,American Apparel,Active,Occasional,1437,5.877427611050618,4.499476281429027,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
59464,williamdouglas@example.net,67,M,Brasil,2022-01-23,4,5,355.88,71.18,2025-03-18,2022-02-03,466,1139,0.25,88.97,0.0035,379.66666666666663,525.8196775828509,0.10535557506584722,0.31244951712028096,Accessories,Men,7 For All Mankind,Dormant,Occasional,1139,5.877399590820009,4.499476281429027,1.6094379124341003,2,0,Dormant,winback_discount,email,25
1102,josephjohnson@example.org,58,M,China,2026-02-21,3,4,355.87,88.97,2026-06-24,2026-03-31,3,85,0.0,118.62,0.0353,42.5,9.192388155425117,1.0588235294117647,4.186705882352941,Outerwear & Coats,Men,A:X Armani Exchange,Active,Occasional,85,5.877371569804246,4.784320051616411,1.3862943611198906,2,0,Frequent Low Spenders,bundle_offer,push,10
80590,mariaortega@example.com,62,F,United States,2026-03-28,2,5,355.79,71.16,2026-06-01,2026-04-15,26,47,0.5,177.89,0.0426,47.0,,1.2765957446808511,7.57,Leggings,Women,Anne Klein,Active,Occasional,47,5.877147373407264,5.1867710918031245,1.0986122886681098,3,0,Active Core,cross_sell,email,5
78087,pamelarush@example.org,56,F,Spain,2023-06-04,4,5,355.78,71.16,2025-06-09,2024-03-13,383,453,0.0,88.94,0.0088,151.0,182.55957931590441,0.26490066225165565,0.7853863134657836,Accessories,Women,Anne Klein,Dormant,Occasional,453,5.877119345323122,4.499142781342561,1.6094379124341003,2,0,Dormant,winback_discount,email,25
84136,annewilliams@example.org,50,F,Brasil,2019-12-17,2,3,355.72,118.57,2025-04-20,2024-09-18,433,214,0.0,177.86,0.0093,214.0,,0.2803738317757009,1.6622429906542058,Jeans,Women,Hudson,Dormant,Occasional,214,5.876951160319221,5.186603376918035,1.0986122886681098,0,0,Dormant,winback_discount,email,25
2302,theresafuller@example.net,27,F,United States,2019-10-29,3,5,355.7,71.14,2025-01-26,2020-03-27,517,1766,0.0,118.57,0.0017,883.0,872.5697679841996,0.05096262740656852,0.20141562853907133,Dresses,Women,7 For All Mankind,Dormant,Occasional,1766,5.876895092364846,4.7839019739314885,1.3862943611198906,2,0,Dormant,winback_discount,email,25
17365,michaeljackson@example.org,45,M,China,2021-10-12,2,2,355.65,177.82,2024-02-09,2023-03-23,869,323,0.5,177.82,0.0062,323.0,,0.18575851393188852,1.1010835913312693,Fashion Hoodies & Sweatshirts,Men,Lucky Brand,Dormant,Occasional,323,5.876754908724047,5.186379713307172,1.0986122886681098,0,0,Dormant,winback_discount,email,25
29945,ritatran@example.org,42,F,China,2021-11-09,4,6,355.62,59.27,2026-04-03,2022-01-31,85,1523,0.0,88.91,0.0026,507.6666666666667,494.87102696898046,0.07879185817465528,0.23349967170059094,Intimates,Women,Activewear Apparel,Warm,Occasional,1523,5.8766707891059005,4.498809169996681,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
87619,cherylevans@example.com,53,F,France,2024-06-07,4,6,355.55,59.26,2026-03-16,2024-08-04,103,589,0.5,88.89,0.0068,196.33333333333331,222.22811103308538,0.2037351443123939,0.6036502546689304,Dresses,Women,2b by bebe,Cooling,Occasional,589,5.876474482474313,4.4985867005853075,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
19193,bobbyjohnson@example.net,66,M,United States,2021-02-07,3,7,355.44,50.78,2025-09-15,2022-06-03,285,1200,0.0,118.48,0.0025,600.0,304.05591591021545,0.075,0.2962,Socks,Men,American Essentials,Dormant,Occasional,1200,5.876165922744519,4.783148993347909,1.3862943611198906,2,0,Frequent Low Spenders,bundle_offer,push,10
92786,vickieherrera@example.net,50,F,China,2023-08-10,3,5,355.33,71.07,2026-03-30,2024-11-17,89,498,0.0,118.44,0.006,249.0,172.5340546095176,0.18072289156626503,0.7135140562248996,Accessories,Women,Dolce & Gabbana,Warm,Occasional,498,5.875857267776231,4.782814153230935,1.3862943611198906,2,0,Frequent Low Spenders,bundle_offer,push,10
8762,jaredmartinez@example.com,42,M,United States,2020-01-23,4,6,355.32,59.22,2025-02-12,2020-07-03,500,1685,0.0,88.83,0.0024,561.6666666666666,430.74044775634127,0.0712166172106825,0.21087240356083087,Sweaters,Men,Alex Stevens,Dormant,Occasional,1685,5.875829203509057,4.497918995241116,1.6094379124341003,2,0,Dormant,winback_discount,email,25
50435,christopherbrown@example.net,36,M,Australia,2022-10-11,3,7,355.31,50.76,2023-03-02,2022-11-03,1213,119,0.3333,118.44,0.0252,59.5,6.363961030678928,0.7563025210084033,2.9857983193277313,Outerwear & Coats,Men,BERLE,Dormant,Occasional,119,5.875801138454259,4.782814153230935,1.3862943611198906,2,0,Dormant,winback_discount,email,25
75121,tylerjones@example.com,14,M,China,2024-09-09,2,6,355.26,59.21,2026-03-29,2024-09-18,90,557,0.0,177.63,0.0036,557.0,,0.10771992818671454,0.6378096947935368,Fashion Hoodies & Sweatshirts,Men,Burnside,Warm,Occasional,557,5.875660801364339,5.185316627460793,1.0986122886681098,0,0,Regular,no_action,none,0
67819,michelleatkinson@example.net,31,F,United States,2022-10-23,2,6,355.17,59.2,2024-03-25,2023-06-13,824,286,0.5,177.59,0.007,286.0,,0.2097902097902098,1.2418531468531468,Blazers & Jackets,Women,Berek,Dormant,Occasional,286,5.875408144961664,5.185092675833409,1.0986122886681098,0,0,Dormant,winback_discount,email,25
28505,sethtran@example.net,23,M,China,2023-02-03,2,6,355.16,59.19,2025-06-03,2024-08-02,389,305,0.0,177.58,0.0066,305.0,,0.19672131147540986,1.1644590163934427,Outerwear & Coats,Men,2XU,Dormant,Occasional,305,5.87538006808718,5.185036680089071,1.0986122886681098,0,0,Dormant,winback_discount,email,25
14194,sheilalong@example.net,65,F,China,2022-10-29,4,7,355.07,50.72,2026-03-10,2023-05-08,109,1037,0.25,88.77,0.0039,345.6666666666667,109.5734152672688,0.11571841851494695,0.3424011571841851,Plus,Women,Allegra K,Cooling,Occasional,1037,5.875127340736523,4.497250843768597,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
24477,erincarroll@example.com,58,F,United States,2019-11-14,2,3,355.0,118.33,2026-04-29,2024-10-20,59,556,0.0,177.5,0.0036,556.0,,0.1079136690647482,0.6384892086330936,Fashion Hoodies & Sweatshirts,Women,7 For All Mankind,Warm,Occasional,556,5.87493073085203,5.184588601219693,1.0986122886681098,0,0,Regular,no_action,none,0
37795,johnmelton@example.net,31,M,South Korea,2025-07-20,2,2,354.99,177.5,2026-01-07,2025-10-05,171,94,0.5,177.5,0.0213,94.0,,0.6382978723404256,3.7764893617021276,Sleep & Lounge,Men,Naturally by Derek Rose,Cooling,Occasional,94,5.874902640569862,5.184588601219693,1.0986122886681098,0,0,Regular,no_action,none,0
11107,tanyabailey@example.org,68,F,Germany,2023-09-22,2,2,354.98,177.49,2025-07-19,2024-08-24,343,329,0.5,177.49,0.0061,329.0,,0.182370820668693,1.0789665653495442,Fashion Hoodies & Sweatshirts,Women,FactoryExtreme,Dormant,Occasional,329,5.874874549498607,5.184532577241416,1.0986122886681098,0,0,Regular,no_action,none,0
11949,thomaskline@example.org,28,M,Brasil,2025-02-24,3,6,354.97,59.16,2026-03-03,2025-07-23,116,223,0.3333,118.32,0.0135,111.5,106.77312395916867,0.40358744394618834,1.5917937219730942,Fashion Hoodies & Sweatshirts,Men,555 Turnpike,Cooling,Occasional,223,5.874846457638221,4.781808959646548,1.3862943611198906,2,0,Frequent Low Spenders,bundle_offer,push,10
11016,christopherhoover@example.org,43,M,United States,2019-01-04,2,3,354.96,118.32,2023-06-24,2020-03-08,1099,1203,0.5,177.48,0.0017,1203.0,,0.04987531172069825,0.2950623441396509,Shorts,Men,Allegra K,Dormant,Occasional,1203,5.874818364988662,5.184476550124277,1.0986122886681098,0,0,Dormant,winback_discount,email,25
52299,christinasmith@example.net,70,F,China,2024-11-22,4,9,354.94,39.44,2026-01-14,2025-01-02,164,377,0.25,88.74,0.0106,125.66666666666666,72.59706146486464,0.3183023872679045,0.9414854111405836,Fashion Hoodies & Sweatshirts,Women,!it Jeans,Cooling,Occasional,377,5.8747621773218395,4.496916600547837,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
43681,kennethweber@example.org,32,M,South Korea,2019-01-21,2,4,354.93,88.73,2024-01-23,2023-06-20,886,217,0.0,177.47,0.0092,217.0,,0.2764976958525346,1.6356221198156682,Accessories,Men,Diesel,Dormant,Occasional,217,5.874734082304489,5.184420519867924,1.0986122886681098,0,0,Dormant,winback_discount,email,25
29228,anthonyreed@example.org,39,M,China,2019-10-31,2,7,354.91,50.7,2022-07-21,2021-10-07,1437,287,0.5,177.45,0.007,287.0,,0.20905923344947736,1.2366202090592335,Tops & Tees,Men,CANYON GUIDE,Dormant,Occasional,287,5.874677889901688,5.184308449936169,1.0986122886681098,0,0,Dormant,winback_discount,email,25
68919,christopherpatterson@example.com,50,M,China,2020-08-10,2,3,354.89,118.3,2024-12-30,2023-09-29,544,458,0.5,177.45,0.0044,458.0,,0.13100436681222707,0.7748689956331878,Jeans,Men,Bikeraccess,Dormant,Occasional,458,5.874621694341122,5.184308449936169,1.0986122886681098,0,0,Dormant,winback_discount,email,25
42247,veronicacole@example.org,68,F,Brasil,2022-05-26,3,6,354.88,59.15,2025-10-24,2023-10-29,246,726,0.3333,118.29,0.0041,363.0,343.6538956566621,0.12396694214876033,0.4888154269972452,Leggings,Women,Anna-Kaci,Dormant,Occasional,726,5.874593595376567,4.781557503293855,1.3862943611198906,2,0,Frequent Low Spenders,bundle_offer,push,10
59576,claudiacaldwell@example.net,21,F,United Kingdom,2022-10-23,4,6,354.84,59.14,2025-12-27,2023-07-29,182,882,0.0,88.71,0.0045,294.0,150.0,0.1360544217687075,0.402312925170068,Active,Women,2b by bebe,Dormant,Occasional,882,5.874481191622163,4.496582245571192,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
28575,jonathangomez@example.org,23,M,Spain,2019-11-06,4,7,354.84,50.69,2025-03-14,2021-02-19,470,1484,0.0,88.71,0.0027,494.6666666666667,193.25199438384413,0.08086253369272237,0.23911051212938003,Accessories,Men,Burnside,Dormant,Occasional,1484,5.874481191622163,4.496582245571192,1.6094379124341003,2,0,Dormant,winback_discount,email,25
63543,rickeycasey@example.org,48,M,China,2025-07-10,4,6,354.83,59.14,2026-01-18,2025-07-12,160,190,0.0,88.71,0.0211,63.333333333333336,36.89625093872457,0.6315789473684211,1.8675263157894737,Sleep & Lounge,Men,Arc'teryx,Cooling,Occasional,190,5.874453088709294,4.496582245571192,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
16216,angelahernandez@example.org,15,F,United States,2022-04-28,4,8,354.78,44.35,2026-05-18,2022-11-23,40,1272,0.75,88.69,0.0031,424.0,355.5784020437687,0.09433962264150944,0.27891509433962264,Maternity,Women,Alki'i,Warm,Occasional,1272,5.874312562297123,4.496359280129911,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
44035,cherylelliott@example.org,25,F,United States,2024-11-15,4,4,354.73,88.68,2025-12-13,2025-05-14,196,213,0.0,88.68,0.0188,71.0,36.373066958946424,0.5633802816901409,1.665399061032864,Blazers & Jackets,Women,Karen Kane,Dormant,Occasional,213,5.874172016134505,4.496247778763904,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
97451,lisawhite@example.net,67,F,China,2025-10-04,2,2,354.71,177.36,2026-03-20,2025-11-06,99,134,0.0,177.36,0.0149,134.0,,0.44776119402985076,2.6470895522388056,Leggings,Women,Diva,Cooling,Occasional,134,5.874115792138089,5.183803979759276,1.0986122886681098,0,0,Regular,no_action,none,0
36235,marygonzalez@example.net,32,F,China,2026-03-10,3,7,354.61,50.66,2026-05-11,2026-04-06,47,35,0.0,118.2,0.0857,17.5,6.363961030678928,2.571428571428571,10.131714285714287,Fashion Hoodies & Sweatshirts,Women,Betsey Johnson,Warm,Occasional,35,5.873834624729162,4.7808027546312495,1.3862943611198906,3,0,Frequent Low Spenders,bundle_offer,push,10
37057,kellyscott@example.com,15,F,China,2026-04-15,3,6,354.57,59.1,2026-06-10,2026-04-17,17,54,0.0,118.19,0.0556,27.0,33.94112549695428,1.6666666666666665,6.566111111111111,Dresses,Women,Allegra K,Active,Occasional,54,5.8737221356264255,4.780718858494617,1.3862943611198906,3,0,Frequent Low Spenders,bundle_offer,push,10
12300,krystalbaker@example.net,15,F,China,2019-10-16,3,4,354.46,88.61,2022-10-05,2020-07-06,1361,821,0.6667,118.15,0.0037,410.5,239.7091988222396,0.10962241169305724,0.43174177831912297,Active,Women,2XU,Dormant,Occasional,821,5.873412725331845,4.780383203544751,1.3862943611198906,2,0,Dormant,winback_discount,email,25
32974,michaelrichmond@example.net,36,M,China,2021-06-12,2,6,354.45,59.07,2026-03-01,2023-10-09,118,874,0.0,177.22,0.0023,874.0,,0.06864988558352403,0.4055491990846682,Outerwear & Coats,Men,Abini,Cooling,Occasional,874,5.873384592375492,5.183018742184574,1.0986122886681098,0,0,Regular,no_action,none,0
54084,joshuacarroll@example.com,44,M,China,2019-07-10,2,6,354.44,59.07,2024-03-06,2022-08-08,843,576,0.0,177.22,0.0035,576.0,,0.10416666666666667,0.6153472222222223,Socks,Men,Dr. Scholl's,Dormant,Occasional,576,5.873356458627653,5.183018742184574,1.0986122886681098,0,0,Dormant,winback_discount,email,25
28992,nancycook@example.org,47,F,South Korea,2025-08-08,3,7,354.42,50.63,2026-05-16,2025-12-29,42,138,0.0,118.14,0.0217,69.0,73.53910524340094,0.6521739130434783,2.5682608695652176,Shorts,Women,Adriana,Warm,Occasional,138,5.87330018875734,4.7802992722005415,1.3862943611198906,2,0,Frequent Low Spenders,bundle_offer,push,10
75899,jonathantorres@example.org,44,M,Germany,2020-08-14,4,4,354.39,88.6,2025-05-04,2024-02-27,419,432,0.75,88.6,0.0093,144.0,89.59910713840847,0.2777777777777778,0.8203472222222222,Fashion Hoodies & Sweatshirts,Men,Bathrobes Online,Dormant,Occasional,432,5.873215778014616,4.4953553199808844,1.6094379124341003,2,0,Dormant,winback_discount,email,25
86528,shannonandrews@example.org,54,M,South Korea,2025-12-01,2,6,354.35,59.06,2026-06-07,2026-03-07,20,92,1.0,177.18,0.0217,92.0,,0.6521739130434783,3.851630434782609,Pants,Men,DFDesigns,Active,Occasional,92,5.873103219272904,5.182794275292498,1.0986122886681098,0,0,Regular,no_action,none,0
78868,feliciagriffin@example.net,47,F,Brasil,2019-03-20,2,3,354.32,118.11,2019-12-10,2019-06-05,2391,188,0.0,177.16,0.0106,188.0,,0.3191489361702128,1.8846808510638298,Dresses,Women,2b by bebe,Dormant,Occasional,188,5.8730187919015,5.182682022949112,1.0986122886681098,0,0,Dormant,winback_discount,email,25
54527,ashleygonzalez@example.net,18,F,Spain,2023-04-13,4,6,354.31,59.05,2025-09-10,2023-10-17,290,694,0.25,88.58,0.0058,231.33333333333334,179.079125900629,0.1729106628242075,0.5105331412103746,Accessories,Women,Allegra K,Dormant,Occasional,694,5.872990647860296,4.495132080779154,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
13946,brettwilkinson@example.net,29,M,Brasil,2022-05-19,2,5,354.12,70.82,2023-02-20,2023-02-10,1223,10,0.5,177.06,0.2,10.0,,2.0,11.804,Fashion Hoodies & Sweatshirts,Men,Keen,Dormant,Occasional,30,5.87245576052578,5.182120572145525,1.0986122886681098,3,0,Dormant,winback_discount,email,25
92898,josephmarquez@example.org,25,M,United Kingdom,2024-08-13,2,4,354.09,88.52,2026-01-11,2025-04-25,167,261,0.0,177.04,0.0077,261.0,,0.2298850574712644,1.3566666666666665,Accessories,Men,Intimo,Cooling,Occasional,261,5.8723712784711255,5.182008244147654,1.0986122886681098,0,0,Regular,no_action,none,0
23781,joshuaguerra@example.com,34,M,United States,2021-11-18,2,3,354.0,118.0,2024-04-26,2023-12-09,792,139,0.5,177.0,0.0144,139.0,,0.4316546762589928,2.5467625899280577,Active,Men,C-IN2,Dormant,Occasional,139,5.872117789475416,5.181783550292085,1.0986122886681098,0,0,Dormant,winback_discount,email,25
20421,gregorywhite@example.org,18,M,Brasil,2024-11-16,2,2,354.0,177.0,2026-04-13,2025-12-31,75,103,0.0,177.0,0.0194,103.0,,0.5825242718446603,3.436893203883495,Outerwear & Coats,Men,Alpha Industries,Warm,Occasional,103,5.872117789475416,5.181783550292085,1.0986122886681098,0,0,Regular,no_action,none,0
25073,larrypratt@example.com,26,M,Brasil,2025-10-08,3,4,354.0,88.5,2026-01-27,2025-10-28,151,91,0.0,118.0,0.033,45.5,30.405591591021544,0.989010989010989,3.89010989010989,Jeans,Men,Icebreaker,Cooling,Occasional,91,5.872117789475416,4.77912349311153,1.3862943611198906,2,0,Frequent Low Spenders,bundle_offer,push,10
31560,lesliekelly@example.org,12,F,Brasil,2024-05-17,4,6,354.0,59.0,2025-11-16,2024-12-25,223,326,0.25,88.5,0.0123,108.66666666666667,144.94596694400758,0.36809815950920244,1.0858895705521472,Jeans,Women,GUESS,Dormant,Occasional,326,5.872117789475416,4.4942386252808095,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
